Lambda	Ref_ID	Obs_abd	ref_abd	E	pval	Total_corrected	Corrected
0.0114687013616726	Root149	4	10000	114.687013616726	1	8830	Yes
0.000535360126683917	Root149	4	10000	5.35360126683917	0.781152301432899	8830	Yes
0.00111299889225921	Root149	4	10000	11.1299889225921	0.995543645511004	8830	Yes
0.00188499072355422	Root149	4	10000	18.8499072355422	0.999991447012691	8830	Yes
0.000535360126683917	Root149	4	10000	5.35360126683917	0.781152301432899	8830	Yes
0.000535360126683917	Root149	4	10000	5.35360126683917	0.781152301432899	8830	Yes
0.00188499072355422	Root149	4	10000	18.8499072355422	0.999991447012691	8830	Yes
0.00207487908484798	Root149	4	10000	20.7487908484798	0.999998317719638	8830	Yes
0.00157086083684074	Root149	4	10000	15.7086083684074	0.999881604878026	8830	Yes
0.00207487908484798	Root149	4	10000	20.7487908484798	0.999998317719638	8830	Yes
0.00207487908484798	Root149	4	10000	20.7487908484798	0.999998317719638	8830	Yes
0.000535360126683917	Root149	4	10000	5.35360126683917	0.781152301432899	8830	Yes
0.000782937213859701	Root149	4	10000	7.82937213859701	0.952466733460015	8830	Yes
0.00111299889225921	Root149	4	10000	11.1299889225921	0.995543645511004	8830	Yes
0.00188499072355422	Root149	4	10000	18.8499072355422	0.999991447012691	8830	Yes
0.00207487908484798	Root149	4	10000	20.7487908484798	0.999998317719638	8830	Yes
0.000782937213859701	Root149	4	10000	7.82937213859701	0.952466733460015	8830	Yes
0.00111299889225921	Root149	4	10000	11.1299889225921	0.995543645511004	8830	Yes
0.00111299889225921	Root149	4	10000	11.1299889225921	0.995543645511004	8830	Yes
0.00188499072355422	Root149	4	10000	18.8499072355422	0.999991447012691	8830	Yes
0.00207487908484798	Root149	4	10000	20.7487908484798	0.999998317719638	8830	Yes
0.00608656950669302	Root149	4	10000	60.8656950669302	1	8830	Yes
0.00153966013751277	Root149	4	10000	15.3966013751277	0.999847079611919	8830	Yes
0.00190398217426294	Root149	4	10000	19.0398217426294	0.999992722534997	8830	Yes
0.063831503369171	Root149	4	10000	638.31503369171	1	8830	Yes
0.00425720585484225	Root149	4	10000	42.5720585484225	0.999999999999996	8830	Yes
0.0767510856292978	Root149	4	10000	767.510856292978	1	8830	Yes
0.0300158322276352	Root149	4	10000	300.158322276352	1	8830	Yes
0.00111299889225921	Root149	4	10000	11.1299889225921	0.995543645511004	8830	Yes
0.000535360126683917	Root149	4	10000	5.35360126683917	0.781152301432899	8830	Yes
0.019637753700181	Root149	4	10000	196.37753700181	1	8830	Yes
0.0015754558488478	Root149	4	10000	15.754558488478	0.999885993593239	8830	Yes
0.0437066995132154	Root149	4	10000	437.066995132154	1	8830	Yes
0.000782937213859701	Root149	4	10000	7.82937213859701	0.952466733460015	8830	Yes
0.000535360126683917	Root149	4	10000	5.35360126683917	0.781152301432899	8830	Yes
0.00271529946740223	Root149	4	10000	27.1529946740223	0.999999993978478	8830	Yes
0.00154828406285522	Root149	4	10000	15.4828406285522	0.999857506917822	8830	Yes
0.0154717661242653	Root149	4	10000	154.717661242653	1	8830	Yes
0.00285791446127536	Root149	4	10000	28.5791446127536	0.999999998322893	8830	Yes
0.171175939101784	Root149	4	10000	1711.75939101784	1	8830	Yes
0.000701907292816021	Root149	4	10000	7.01907292816021	0.919223439100425	8830	Yes
