Lambda	Ref_ID	Obs_abd	ref_abd	E	pval	Total_corrected	Corrected
0.000563689477795384	Root149	6	10000	5.63689477795384	0.494387923804862	8823	Yes
3.83951504989222e-188	Root149	6	10000	3.83951504989222e-184	0	8823	No
0.00217870242759548	Root149	6	10000	21.7870242759548	0.999981955267076	8823	Yes
0.000563689477795384	Root149	6	10000	5.63689477795384	0.494387923804862	8823	Yes
0.00217870242759548	Root149	6	10000	21.7870242759548	0.999981955267076	8823	Yes
0.00270141780407076	Root149	6	10000	27.0141780407076	0.99999972990226	8823	Yes
0.00435684676848701	Root149	5	10000	43.5684676848701	0.99999999999998	8823	Yes
0.000883052344944545	Root149	5	10000	8.83052344944545	0.939042346664737	8823	Yes
0.00160280646185563	Root149	5	10000	16.0280646185563	0.999608096336616	8823	Yes
0.000624550834639759	Root149	5	10000	6.24550834639759	0.746462947965733	8823	Yes
0.000624550834639759	Root149	5	10000	6.24550834639759	0.746462947965733	8823	Yes
0.00160280646185563	Root149	5	10000	16.0280646185563	0.999608096336616	8823	Yes
0.000624550834639759	Root149	5	10000	6.24550834639759	0.746462947965733	8823	Yes
0.00172322716167063	Root149	5	10000	17.2322716167063	0.999845958471682	8823	Yes
0.00160280646185563	Root149	5	10000	16.0280646185563	0.999608096336616	8823	Yes
0.000883052344944545	Root149	5	10000	8.83052344944545	0.939042346664737	8823	Yes
0.00172322716167063	Root149	5	10000	17.2322716167063	0.999845958471682	8823	Yes
0.00160280646185563	Root149	5	10000	16.0280646185563	0.999608096336616	8823	Yes
0.00172322716167063	Root149	5	10000	17.2322716167063	0.999845958471682	8823	Yes
0.000624550834639759	Root149	5	10000	6.24550834639759	0.746462947965733	8823	Yes
0.329167048005822	Root149	5	10000	3291.67048005822	1	8823	Yes
0.00435684676848701	Root149	5	10000	43.5684676848701	0.99999999999998	8823	Yes
0.000624550834639759	Root149	5	10000	6.24550834639759	0.746462947965733	8823	Yes
0.00376698389225431	Root149	5	10000	37.6698389225431	0.999999999995914	8823	Yes
0.00121073602240357	Root149	5	10000	12.1073602240357	0.992949595047386	8823	Yes
0.000388578729951665	Root149	5	10000	3.88578729951665	0.348861991180165	8823	Yes
0.00242050715865163	Root149	5	10000	24.2050715865163	0.999999477701993	8823	Yes
0.000624550834639759	Root149	5	10000	6.24550834639759	0.746462947965733	8823	Yes
0.00203688971276532	Root149	5	10000	20.3688971276532	0.999987443843744	8823	Yes
0.00247589820901354	Root149	5	10000	24.7589820901354	0.99999967270908	8823	Yes
0.00270141780407076	Root149	5	10000	27.0141780407076	0.999999952063908	8823	Yes
0.02993154270538	Root149	5	10000	299.3154270538	1	8823	Yes
0.00509553311744335	Root149	5	10000	50.9553311744335	1	8823	Yes
0.00203688971276532	Root149	5	10000	20.3688971276532	0.999987443843744	8823	Yes
0.00247589820901354	Root149	5	10000	24.7589820901354	0.99999967270908	8823	Yes
0.00131306490639636	Root149	5	10000	13.1306490639636	0.996595798382559	8823	Yes
0.00385595223492392	Root149	5	10000	38.5595223492392	0.999999999998162	8823	Yes
0.000563689477795384	Root149	5	10000	5.63689477795384	0.663411037208258	8823	Yes
0.00203688971276532	Root149	5	10000	20.3688971276532	0.999987443843744	8823	Yes
0.00203688971276532	Root149	5	10000	20.3688971276532	0.999987443843744	8823	Yes
0.00131306490639636	Root149	5	10000	13.1306490639636	0.996595798382559	8823	Yes
0.00206002562564466	Root149	5	10000	20.6002562564466	0.999989601899126	8823	Yes
0.00203688971276532	Root149	5	10000	20.3688971276532	0.999987443843744	8823	Yes
0.00247589820901354	Root149	5	10000	24.7589820901354	0.99999967270908	8823	Yes
0.00217870242759548	Root149	5	10000	21.7870242759548	0.999996074916715	8823	Yes
0.00203688971276532	Root149	5	10000	20.3688971276532	0.999987443843744	8823	Yes
0.00203688971276532	Root149	5	10000	20.3688971276532	0.999987443843744	8823	Yes
0.000563689477795384	Root149	5	10000	5.63689477795384	0.663411037208258	8823	Yes
0.00203688971276532	Root149	5	10000	20.3688971276532	0.999987443843744	8823	Yes
0.00203688971276532	Root149	5	10000	20.3688971276532	0.999987443843744	8823	Yes
1.38791532559795e-192	Root149	5	10000	1.38791532559795e-188	0	8823	No
3.36966927285852e-194	Root149	5	10000	3.36966927285852e-190	0	8823	No
0.000765485262253417	Root149	5	10000	7.65485262253417	0.878828102854872	8823	Yes
0.0101147342190356	Root149	4	10000	101.147342190356	1	8823	Yes
0.000624550834639759	Root149	4	10000	6.24550834639759	0.869396411910548	8823	Yes
0.00121073602240357	Root149	4	10000	12.1073602240357	0.997890731852436	8823	Yes
0.00160280646185563	Root149	4	10000	16.0280646185563	0.999908990024674	8823	Yes
0.000624550834639759	Root149	4	10000	6.24550834639759	0.869396411910548	8823	Yes
0.000624550834639759	Root149	4	10000	6.24550834639759	0.869396411910548	8823	Yes
0.00160280646185563	Root149	4	10000	16.0280646185563	0.999908990024674	8823	Yes
0.00209641848583233	Root149	4	10000	20.9641848583233	0.999998603187835	8823	Yes
0.0022060416043697	Root149	4	10000	22.060416043697	0.999999460182724	8823	Yes
0.00209641848583233	Root149	4	10000	20.9641848583233	0.999998603187835	8823	Yes
0.00209641848583233	Root149	4	10000	20.9641848583233	0.999998603187835	8823	Yes
0.000624550834639759	Root149	4	10000	6.24550834639759	0.869396411910548	8823	Yes
0.000883052344944545	Root149	4	10000	8.83052344944545	0.976083708429725	8823	Yes
0.00121073602240357	Root149	4	10000	12.1073602240357	0.997890731852436	8823	Yes
0.00160280646185563	Root149	4	10000	16.0280646185563	0.999908990024674	8823	Yes
0.00209641848583233	Root149	4	10000	20.9641848583233	0.999998603187835	8823	Yes
0.000883052344944545	Root149	4	10000	8.83052344944545	0.976083708429725	8823	Yes
0.00121073602240357	Root149	4	10000	12.1073602240357	0.997890731852436	8823	Yes
0.00121073602240357	Root149	4	10000	12.1073602240357	0.997890731852436	8823	Yes
0.00160280646185563	Root149	4	10000	16.0280646185563	0.999908990024674	8823	Yes
0.00209641848583233	Root149	4	10000	20.9641848583233	0.999998603187835	8823	Yes
0.00498452675034295	Root149	4	10000	49.8452675034295	1	8823	Yes
0.00161379806795246	Root149	4	10000	16.1379806795246	0.999916885659627	8823	Yes
0.00297119860641287	Root149	4	10000	29.7119860641287	0.999999999395453	8823	Yes
0.0613890760777955	Root149	4	10000	613.890760777955	1	8823	Yes
0.00376698389225431	Root149	4	10000	37.6698389225431	0.999999999999578	8823	Yes
0.0659125914889268	Root149	4	10000	659.125914889268	1	8823	Yes
0.0176157825155719	Root149	4	10000	176.157825155719	1	8823	Yes
0.00121073602240357	Root149	4	10000	12.1073602240357	0.997890731852436	8823	Yes
0.000624550834639759	Root149	4	10000	6.24550834639759	0.869396411910548	8823	Yes
0.0254279123866213	Root149	4	10000	254.279123866213	1	8823	Yes
0.00202325682942375	Root149	4	10000	20.2325682942375	0.999997376179321	8823	Yes
0.0278429098666533	Root149	4	10000	278.429098666533	1	8823	Yes
0.000883052344944545	Root149	4	10000	8.83052344944545	0.976083708429725	8823	Yes
0.000624550834639759	Root149	4	10000	6.24550834639759	0.869396411910548	8823	Yes
0.0026351691968105	Root149	4	10000	26.351691968105	0.999999987692006	8823	Yes
0.00166598075912115	Root149	4	10000	16.6598075912115	0.999946066572143	8823	Yes
0.012756489265862	Root149	4	10000	127.56489265862	1	8823	Yes
0.00336647173706755	Root149	4	10000	33.6647173706755	0.999999999983319	8823	Yes
0.117078285739481	Root149	4	10000	1170.78285739481	1	8823	Yes
0.000563689477795384	Root149	4	10000	5.63689477795384	0.813336767651598	8823	Yes
0.00385595223492392	Root149	4	10000	38.5595223492392	0.999999999999814	8823	Yes
0.00385595223492392	Root149	4	10000	38.5595223492392	0.999999999999814	8823	Yes
1.60367487204502e-115	Root149	4	10000	1.60367487204502e-111	0	8823	No
0.00131306490639636	Root149	4	10000	13.1306490639636	0.999052571794083	8823	Yes
0.00101398228385488	Root149	4	10000	10.1398228385488	0.990671717757491	8823	Yes
0.00203688971276532	Root149	4	10000	20.3688971276532	0.999997666392544	8823	Yes
0.00203688971276532	Root149	4	10000	20.3688971276532	0.999997666392544	8823	Yes
0.00233390509736721	Root149	4	10000	23.3390509736721	0.999999823399319	8823	Yes
0.00203688971276532	Root149	4	10000	20.3688971276532	0.999997666392544	8823	Yes
0.00291030023399487	Root149	4	10000	29.1030023399487	0.99999999895318	8823	Yes
0.00203688971276532	Root149	4	10000	20.3688971276532	0.999997666392544	8823	Yes
6.56831080361136e-168	Root149	4	10000	6.56831080361136e-164	0	8823	No
1.0566230128652e-179	Root149	4	10000	1.0566230128652e-175	0	8823	No
3.84702425792013e-06	Root149	3	10000	0.0384702425792013	9.2194505790788e-06	8823	Yes
7.89728894753498e-315	Root149	3	10000	7.89728894753498e-311	0	8823	No
0.000114054290247972	Root149	3	10000	1.14054290247972	0.107881741160612	8823	Yes
0.00044307158345177	Root149	3	10000	4.4307158345177	0.818477658910601	8823	Yes
2.20577527797305e-207	Root149	3	10000	2.20577527797305e-203	0	8823	No
0.00160280646185563	Root149	3	10000	16.0280646185563	0.999984081732929	8823	Yes
0.00160280646185563	Root149	3	10000	16.0280646185563	0.999984081732929	8823	Yes
0.000624550834639759	Root149	3	10000	6.24550834639759	0.948130412172174	8823	Yes
0.0026351691968105	Root149	3	10000	26.351691968105	0.999999998653755	8823	Yes
0.00160280646185563	Root149	3	10000	16.0280646185563	0.999984081732929	8823	Yes
0.000624550834639759	Root149	3	10000	6.24550834639759	0.948130412172174	8823	Yes
0.00121073602240357	Root149	3	10000	12.1073602240357	0.999523172521126	8823	Yes
0.000117263277109187	Root149	3	10000	1.17263277109187	0.114632887450589	8823	Yes
0.000624550834639759	Root149	3	10000	6.24550834639759	0.948130412172174	8823	Yes
0.000624550834639759	Root149	3	10000	6.24550834639759	0.948130412172174	8823	Yes
0.000624550834639759	Root149	3	10000	6.24550834639759	0.948130412172174	8823	Yes
0.00209641848583233	Root149	3	10000	20.9641848583233	0.99999981003671	8823	Yes
0.0026351691968105	Root149	3	10000	26.351691968105	0.999999998653755	8823	Yes
0.0534862199223696	Root149	3	10000	534.862199223696	1	8823	Yes
0.00160280646185563	Root149	3	10000	16.0280646185563	0.999984081732929	8823	Yes
0.000883052344944545	Root149	3	10000	8.83052344944545	0.992862492598998	8823	Yes
0.00121073602240357	Root149	3	10000	12.1073602240357	0.999523172521126	8823	Yes
0.000265034040537713	Root149	3	10000	2.65034040537713	0.494133442693193	8823	Yes
0.28679208493911	Root149	3	10000	2867.9208493911	1	8823	Yes
0.00435684676848701	Root149	3	10000	43.5684676848701	1	8823	Yes
0.00267551116555924	Root149	3	10000	26.7551116555924	0.999999999073977	8823	Yes
0.00161379806795246	Root149	3	10000	16.1379806795246	0.999985554603026	8823	Yes
0.00172322716167063	Root149	3	10000	17.2322716167063	0.999994528887896	8823	Yes
0.00172322716167063	Root149	3	10000	17.2322716167063	0.999994528887896	8823	Yes
0.076384090550111	Root149	3	10000	763.84090550111	1	8823	Yes
0.00160280646185563	Root149	3	10000	16.0280646185563	0.999984081732929	8823	Yes
0.000624550834639759	Root149	3	10000	6.24550834639759	0.948130412172174	8823	Yes
0.0018628586398706	Root149	3	10000	18.628586398706	0.999998431149621	8823	Yes
0.00291708328612422	Root149	3	10000	29.1708328612422	0.999999999902301	8823	Yes
0.000945421941095226	Root149	3	10000	9.45421941095226	0.995678907229785	8823	Yes
0.000563689477795384	Root149	3	10000	5.63689477795384	0.919725647592879	8823	Yes
0.00217870242759548	Root149	3	10000	21.7870242759548	0.999999910216527	8823	Yes
0.00203688971276532	Root149	3	10000	20.3688971276532	0.999999673874587	8823	Yes
1	Root149	3	10000	10000	1	8823	Yes
0.00217870242759548	Root149	3	10000	21.7870242759548	0.999999910216527	8823	Yes
0.00385595223492392	Root149	3	10000	38.5595223492392	0.999999999999986	8823	Yes
0.00421036365036476	Root149	3	10000	42.1036365036476	1	8823	Yes
0.00385595223492392	Root149	3	10000	38.5595223492392	0.999999999999986	8823	Yes
0.00136908469058471	Root149	3	10000	13.6908469058471	0.999877196131136	8823	Yes
3.2864060966968e-05	Root149	3	10000	0.32864060966968	0.00463300629482322	8823	Yes
8.31849273645145e-39	Root149	3	10000	8.31849273645145e-35	0	8823	No
0.00166598075912115	Root149	3	10000	16.6598075912115	0.999990899405575	8823	Yes
0.00385595223492392	Root149	3	10000	38.5595223492392	0.999999999999986	8823	Yes
0.000563689477795384	Root149	3	10000	5.63689477795384	0.919725647592879	8823	Yes
0.00206002562564466	Root149	3	10000	20.6002562564466	0.999999735613047	8823	Yes
0.000141190100096113	Root149	3	10000	1.41190100096113	0.169385595366212	8823	Yes
0.0270113763348745	Root149	3	10000	270.113763348745	1	8823	Yes
0.00786691390342921	Root149	3	10000	78.6691390342921	1	8823	Yes
0.0043515669118717	Root149	3	10000	43.515669118717	1	8823	Yes
0.00206002562564466	Root149	3	10000	20.6002562564466	0.999999735613047	8823	Yes
0.00166598075912115	Root149	3	10000	16.6598075912115	0.999990899405575	8823	Yes
0.000141190100096113	Root149	3	10000	1.41190100096113	0.169385595366212	8823	Yes
0.00206002562564466	Root149	3	10000	20.6002562564466	0.999999735613047	8823	Yes
0.00247589820901354	Root149	3	10000	24.7589820901354	0.999999994127918	8823	Yes
0.000563689477795384	Root149	3	10000	5.63689477795384	0.919725647592879	8823	Yes
0.00247589820901354	Root149	3	10000	24.7589820901354	0.999999994127918	8823	Yes
0.000563689477795384	Root149	3	10000	5.63689477795384	0.919725647592879	8823	Yes
0.00203688971276532	Root149	3	10000	20.3688971276532	0.999999673874587	8823	Yes
4.72135529687107e-150	Root149	3	10000	4.72135529687107e-146	0	8823	No
0.00203688971276532	Root149	3	10000	20.3688971276532	0.999999673874587	8823	Yes
0.00203688971276532	Root149	3	10000	20.3688971276532	0.999999673874587	8823	Yes
0.000563689477795384	Root149	3	10000	5.63689477795384	0.919725647592879	8823	Yes
0.00418684769747303	Root149	3	10000	41.8684769747303	0.999999999999999	8823	Yes
0.000563689477795384	Root149	3	10000	5.63689477795384	0.919725647592879	8823	Yes
9.58729237767549e-306	Root149	3	10000	9.58729237767549e-302	0	8823	No
4.64322238051939e-193	Root149	3	10000	4.64322238051939e-189	0	8823	No
3.78707817737638e-204	Root149	3	10000	3.78707817737638e-200	0	8823	No
7.52425806559217e-210	Root149	3	10000	7.52425806559217e-206	0	8823	No
7.29868025554411e-259	Root149	3	10000	7.29868025554411e-255	0	8823	No
0.00203688971276532	Root149	3	10000	20.3688971276532	0.999999673874587	8823	Yes
3.02718173736497e-06	Root149	2	10000	0.0302718173736497	0.000449048732339308	8823	Yes
7.06515488749303e-09	Root149	2	10000	7.06515488749303e-05	2.49570319965642e-09	8823	Yes
3.03730204683364e-05	Root149	2	10000	0.303730204683364	0.0377689311356414	8823	Yes
0.000260550638079478	Root149	2	10000	2.60550638079478	0.733676662448078	8823	Yes
1.21054406091786e-206	Root149	2	10000	1.21054406091786e-202	0	8823	No
6.71686843746337e-198	Root149	2	10000	6.71686843746337e-194	0	8823	No
0.00771649371639509	Root149	2	10000	77.1649371639509	1	8823	Yes
4.01809951833126e-204	Root149	2	10000	4.01809951833126e-200	0	8823	No
0.000624550834639759	Root149	2	10000	6.24550834639759	0.985949911832458	8823	Yes
0.00554146869049088	Root149	2	10000	55.4146869049088	1	8823	Yes
1.35349510526434e-255	Root149	2	10000	1.35349510526434e-251	0	8823	No
0.00278525793746751	Root149	2	10000	27.8525793746751	0.999999999976881	8823	Yes
0.000140062049398442	Root149	2	10000	1.40062049398442	0.408381484251442	8823	Yes
1.48218387892277e-120	Root149	2	10000	1.48218387892277e-116	0	8823	No
0.00618643072529482	Root149	2	10000	61.8643072529482	1	8823	Yes
0.000114054290247972	Root149	2	10000	1.14054290247972	0.315785225522871	8823	Yes
